time,p_rgh,omega,k
0.394246,2.6338469e-12,3.6580691e-08,6.3289688e-08
0.394273,2.5550849e-12,3.6612794e-08,6.3062315e-08
0.394299,2.5317471e-12,3.6639524e-08,6.2833304e-08
0.394326,2.6113331e-12,3.6661068e-08,6.2608574e-08
0.394353,2.4618611e-12,3.6685682e-08,6.238895e-08
0.394379,2.960086e-12,3.670732e-08,6.2167784e-08
0.394406,2.8853655e-12,3.6724827e-08,6.1948234e-08
0.394433,2.990492e-12,3.6738034e-08,6.1731675e-08
0.394459,2.8082477e-12,3.6747728e-08,6.1516798e-08
0.394486,3.0794793e-12,3.6756957e-08,6.1315203e-08
0.394512,4.2648777e-12,3.6762996e-08,6.1124386e-08
0.394539,4.011965e-12,3.6763831e-08,6.0938215e-08
0.394566,3.3026365e-12,3.6761087e-08,6.0764039e-08
0.394592,3.1774382e-12,3.6755075e-08,6.059013e-08
0.394619,3.0567302e-12,3.6753911e-08,6.0411761e-08
0.394646,3.9694963e-12,3.669503e-08,6.0348727e-08
0.394672,4.112348e-12,3.6623982e-08,6.0290507e-08
0.394699,3.7190863e-12,3.6557065e-08,6.0218116e-08
0.394726,3.7060502e-12,3.6489982e-08,6.0133722e-08
0.394752,3.7306689e-12,3.642542e-08,6.0075894e-08
0.394779,3.7252457e-12,3.6367141e-08,6.0025143e-08
0.394805,3.7521793e-12,3.6312059e-08,5.9985761e-08
0.394832,2.7836634e-12,3.6257863e-08,5.9935042e-08
0.394859,3.5525902e-12,3.6204828e-08,5.9878484e-08
0.394885,3.6981912e-12,3.6152804e-08,5.9818124e-08
0.394912,3.1358647e-12,3.6100368e-08,5.975535e-08
0.394939,3.4355572e-12,3.6049998e-08,5.9690572e-08
0.394965,3.4514339e-12,3.6000324e-08,5.9625994e-08
0.394992,3.3358983e-12,3.5951014e-08,5.9561068e-08
0.395019,3.4440048e-12,3.5903676e-08,5.9494397e-08
0.395045,3.1570734e-12,3.5858438e-08,5.9425568e-08
0.395072,3.0310828e-12,3.5814615e-08,5.9350474e-08
0.395099,2.9002916e-12,3.5771648e-08,5.9269223e-08
0.395125,2.93186e-12,3.572877e-08,5.9187849e-08
0.395152,2.8367329e-12,3.5677847e-08,5.9123866e-08
0.395178,2.8310508e-12,3.5653153e-08,5.9104733e-08
0.395205,2.7222857e-12,3.561892e-08,5.9077488e-08
0.395232,2.7311641e-12,3.5578917e-08,5.9048467e-08
0.395258,2.7040189e-12,3.553646e-08,5.9019654e-08
0.395285,2.8030839e-12,3.5496102e-08,5.8989786e-08
0.395312,2.684389e-12,3.5450605e-08,5.8960871e-08
0.395338,2.601963e-12,3.5400228e-08,5.8932308e-08
0.395365,2.7973735e-12,3.5343289e-08,5.8902231e-08
0.395392,2.891404e-12,3.5279371e-08,5.8871631e-08
0.395418,2.9818696e-12,3.5211427e-08,5.8837803e-08
0.395445,3.0188369e-12,3.5144506e-08,5.8795819e-08
0.395471,2.9998589e-12,3.5073241e-08,5.8763275e-08
0.395498,3.092896e-12,3.4997302e-08,5.8731291e-08
0.395525,3.4996253e-12,3.4925949e-08,5.8680687e-08
0.395551,2.6645119e-12,3.4875029e-08,5.8626753e-08
0.395578,3.4234604e-12,3.481583e-08,5.8579035e-08
0.395605,3.5117249e-12,3.4755627e-08,5.8539529e-08
0.395631,3.7205622e-12,3.4689922e-08,5.8510149e-08
0.395658,3.9553695e-12,3.4617919e-08,5.848267e-08
0.395685,4.0535166e-12,3.4538609e-08,5.8459779e-08
0.395711,3.9851942e-12,3.4451662e-08,5.8421594e-08
0.395738,4.2276656e-12,3.4356371e-08,5.8302778e-08
0.395764,4.340268e-12,3.4250954e-08,5.8192358e-08
0.395791,4.4289341e-12,3.4133082e-08,5.8088972e-08
0.395818,4.5883495e-12,3.4014373e-08,5.8003975e-08
0.395844,4.5827175e-12,3.403566e-08,5.7721642e-08
0.395871,4.4254827e-12,3.4045782e-08,5.7564081e-08
0.395898,4.0407098e-12,3.404517e-08,5.7426686e-08
0.395924,5.1216448e-12,3.403698e-08,5.7299281e-08
0.395951,4.1599816e-12,3.4022134e-08,5.7179826e-08
0.395978,4.8130865e-12,3.4006023e-08,5.7060924e-08
0.396004,4.8814741e-12,3.3985022e-08,5.6949349e-08
0.396031,5.3817076e-12,3.3959519e-08,5.6855793e-08
0.396057,5.3867706e-12,3.3931715e-08,5.6761926e-08
0.396084,5.0435007e-12,3.3913109e-08,5.6676074e-08
0.396111,4.5476085e-12,3.3901254e-08,5.6607025e-08
0.396137,4.1283147e-12,3.3887732e-08,5.6554953e-08
0.396164,3.778058e-12,3.3873318e-08,5.6501374e-08
0.396191,3.4765816e-12,3.3858113e-08,5.644735e-08
0.396217,3.3312941e-12,3.3841292e-08,5.6395528e-08
0.396244,3.5085743e-12,3.3823557e-08,5.6348428e-08
0.396271,3.4843026e-12,3.380522e-08,5.6294912e-08
0.396297,3.7236016e-12,3.378573e-08,5.6243462e-08
0.396324,3.7472275e-12,3.3764724e-08,5.6192242e-08
0.396351,3.7812745e-12,3.374288e-08,5.6140362e-08
0.396377,3.8635561e-12,3.3720334e-08,5.6088331e-08
0.396404,3.9158878e-12,3.3697484e-08,5.6036107e-08
0.39643,3.9855307e-12,3.3675901e-08,5.5981663e-08
0.396457,4.0415001e-12,3.3660068e-08,5.5925948e-08
0.396484,4.0612659e-12,3.3644738e-08,5.5864005e-08
0.39651,4.1940392e-12,3.3630388e-08,5.5802903e-08
0.396537,3.6141357e-12,3.3615773e-08,5.5744372e-08
0.396564,3.7315913e-12,3.3601708e-08,5.5691227e-08
0.39659,3.9397258e-12,3.3584525e-08,5.5639382e-08
0.396617,3.9442527e-12,3.3564916e-08,5.5586558e-08
0.396644,4.0231869e-12,3.3543468e-08,5.5531223e-08
0.39667,4.1283813e-12,3.3520655e-08,5.5473522e-08
0.396697,4.2146485e-12,3.3496017e-08,5.5419044e-08
0.396723,3.3431825e-12,3.3464356e-08,5.5358984e-08
0.39675,3.8417106e-12,3.3435124e-08,5.5301848e-08
0.396777,4.0010934e-12,3.3411066e-08,5.5244258e-08
0.396803,4.1536959e-12,3.3385005e-08,5.518617e-08
0.39683,4.2449898e-12,3.3356508e-08,5.512956e-08
0.396857,4.1907999e-12,3.3326675e-08,5.5069934e-08
0.396883,4.2123044e-12,3.3295167e-08,5.5008389e-08
0.39691,4.2403964e-12,3.3263349e-08,5.4949129e-08
0.396937,4.2338497e-12,3.3230699e-08,5.4889583e-08
0.396963,4.1957742e-12,3.3196865e-08,5.4829193e-08
0.39699,4.144503e-12,3.3161872e-08,5.4768638e-08
0.397016,4.1031223e-12,3.3123729e-08,5.4711832e-08
0.397043,4.0589e-12,3.3084031e-08,5.465821e-08
0.39707,4.0017631e-12,3.3045142e-08,5.4607064e-08
0.397096,3.9366247e-12,3.3004687e-08,5.4556086e-08
0.397123,3.7939582e-12,3.2976481e-08,5.4504208e-08
0.39715,3.48169e-12,3.2961347e-08,5.4453449e-08
0.397176,3.5089977e-12,3.2945891e-08,5.4401457e-08
0.397203,3.435512e-12,3.2928806e-08,5.4350866e-08
0.39723,3.3358346e-12,3.2913449e-08,5.4310648e-08
0.397256,3.266714e-12,3.2895937e-08,5.4264255e-08
0.397283,3.1744613e-12,3.287733e-08,5.4222656e-08
0.39731,3.0779947e-12,3.28582e-08,5.418261e-08
0.397336,3.0103297e-12,3.2838753e-08,5.4138911e-08
0.397363,2.9563505e-12,3.2819859e-08,5.4093661e-08
0.397389,2.9161741e-12,3.2800244e-08,5.4046366e-08
0.397416,2.9120599e-12,3.277837e-08,5.3999949e-08
0.397443,3.1543746e-12,3.2755239e-08,5.3954939e-08
0.397469,4.0842625e-12,3.2730228e-08,5.3914309e-08
0.397496,4.7052934e-12,3.2702721e-08,5.3881398e-08
0.397523,3.9710045e-12,3.2674143e-08,5.3849583e-08
0.397549,3.1415264e-12,3.2651228e-08,5.3816933e-08
0.397576,3.1590576e-12,3.2630573e-08,5.3787284e-08
0.397603,3.1995802e-12,3.2609751e-08,5.3762496e-08
0.397629,3.2999417e-12,3.259187e-08,5.3730284e-08
0.397656,3.5565146e-12,3.2573986e-08,5.369079e-08
0.397682,3.7185295e-12,3.2554889e-08,5.3652187e-08
0.397709,3.6432846e-12,3.2539383e-08,5.3612544e-08
0.397736,3.8275342e-12,3.2541616e-08,5.3575669e-08
0.397762,3.7936007e-12,3.2550874e-08,5.3544235e-08
0.397789,3.8945733e-12,3.25593e-08,5.351191e-08
0.397816,4.0023143e-12,3.2566776e-08,5.3480404e-08
0.397842,4.1729517e-12,3.2574193e-08,5.3446478e-08
0.397869,4.3431965e-12,3.2580818e-08,5.3413559e-08
0.397896,4.4503328e-12,3.258622e-08,5.338213e-08
0.397922,4.6040951e-12,3.2588307e-08,5.3350175e-08
0.397949,4.6782252e-12,3.2588505e-08,5.3328057e-08
0.397975,4.8452849e-12,3.2587631e-08,5.3308735e-08
0.398002,5.1143134e-12,3.2587769e-08,5.3290697e-08
0.398029,4.9638701e-12,3.2588005e-08,5.327593e-08
0.398055,4.7489632e-12,3.2589329e-08,5.3265318e-08
0.398082,5.1872933e-12,3.2590662e-08,5.3263748e-08
0.398109,5.0882459e-12,3.2592253e-08,5.3263434e-08
0.398135,4.9100844e-12,3.2592596e-08,5.3262555e-08
0.398162,4.9910862e-12,3.2586085e-08,5.326407e-08
0.398189,5.7480063e-12,3.2575347e-08,5.3266253e-08
0.398215,5.2321418e-12,3.2563516e-08,5.3271632e-08
0.398242,4.8357935e-12,3.2550153e-08,5.3278083e-08
0.398268,4.3354404e-12,3.2539724e-08,5.329214e-08
0.398295,3.9494055e-12,3.2529811e-08,5.3310122e-08
0.398322,3.697521e-12,3.2522889e-08,5.3334818e-08
0.398348,3.6674681e-12,3.2516124e-08,5.3353273e-08
0.398375,3.7607981e-12,3.2510553e-08,5.3373168e-08
0.398402,3.8723336e-12,3.2503468e-08,5.3412012e-08
0.398428,3.9277166e-12,3.2494663e-08,5.3451256e-08
0.398455,3.9390196e-12,3.2483599e-08,5.3495278e-08
0.398482,3.9721904e-12,3.2473952e-08,5.3538032e-08
0.398508,4.1072451e-12,3.2461036e-08,5.3588475e-08
0.398535,4.0958382e-12,3.244594e-08,5.3642414e-08
0.398562,4.0457628e-12,3.2430621e-08,5.3704548e-08
0.398588,4.1389587e-12,3.2414826e-08,5.3770296e-08
0.398615,4.1966047e-12,3.2396646e-08,5.3817357e-08
0.398641,4.205104e-12,3.2376228e-08,5.3856953e-08
0.398668,4.2165131e-12,3.2354072e-08,5.3903442e-08
0.398695,4.0332792e-12,3.2330782e-08,5.3946299e-08
0.398721,4.2718385e-12,3.2311155e-08,5.3987743e-08
0.398748,4.3486577e-12,3.2293831e-08,5.4028652e-08
0.398775,4.4217094e-12,3.2275477e-08,5.4077657e-08
0.398801,4.4326411e-12,3.2256328e-08,5.4123945e-08
0.398828,4.5058625e-12,3.2236421e-08,5.4169857e-08
0.398855,4.7170131e-12,3.2217164e-08,5.4217034e-08
0.398881,4.3366555e-12,3.2195359e-08,5.4283129e-08
0.398908,4.8823926e-12,3.217161e-08,5.4351914e-08
0.398934,4.835676e-12,3.214657e-08,5.4420927e-08
0.398961,4.7835476e-12,3.2119364e-08,5.4484102e-08
0.398988,5.1223638e-12,3.2094103e-08,5.4543924e-08
0.399014,5.2251218e-12,3.2077568e-08,5.4603727e-08
0.399041,5.2177242e-12,3.2059508e-08,5.4661834e-08
0.399068,5.0775572e-12,3.20403e-08,5.4719586e-08
0.399094,5.017061e-12,3.2018659e-08,5.477422e-08
0.399121,4.8949076e-12,3.1985502e-08,5.4815102e-08
0.399148,4.7925505e-12,3.194996e-08,5.4857595e-08
0.399174,4.7366167e-12,3.1916194e-08,5.4902902e-08
0.399201,4.58216e-12,3.1883785e-08,5.4948524e-08
0.399227,4.4299759e-12,3.1850357e-08,5.4994958e-08
0.399254,4.4403363e-12,3.181591e-08,5.5043043e-08
0.399281,4.3188009e-12,3.1780563e-08,5.5092272e-08
0.399307,4.4016434e-12,3.1753598e-08,5.5132958e-08
0.399334,4.2922847e-12,3.1762922e-08,5.5134113e-08
0.399361,4.1616227e-12,3.1766658e-08,5.5169148e-08
0.399387,4.2826311e-12,3.1765673e-08,5.520693e-08
0.399414,4.1267382e-12,3.176114e-08,5.5242272e-08
0.399441,3.7030461e-12,3.1754261e-08,5.5279059e-08
0.399467,3.6221219e-12,3.1745172e-08,5.5316177e-08
0.399494,3.6255382e-12,3.1734446e-08,5.535261e-08
0.399521,3.7197095e-12,3.172135e-08,5.5392228e-08
0.399547,4.0921021e-12,3.1705628e-08,5.5441347e-08
0.399574,3.8502204e-12,3.1688975e-08,5.548918e-08
0.3996,3.8585605e-12,3.1671938e-08,5.5536357e-08
0.399627,3.8926476e-12,3.1655504e-08,5.5582494e-08
0.399654,4.0662214e-12,3.1636119e-08,5.564006e-08
0.39968,3.9041717e-12,3.1613394e-08,5.5694107e-08
0.399707,3.9545559e-12,3.1592046e-08,5.5744861e-08
0.399734,3.8733731e-12,3.1572262e-08,5.579698e-08
0.39976,4.1332385e-12,3.1553636e-08,5.5853933e-08
0.399787,3.9839125e-12,3.1532514e-08,5.5906419e-08
0.399814,3.9479489e-12,3.151082e-08,5.595655e-08
0.39984,3.9992895e-12,3.1488397e-08,5.6000307e-08
0.399867,4.017601e-12,3.1465554e-08,5.6042813e-08
0.399893,4.141707e-12,3.1444175e-08,5.6085784e-08
0.39992,4.3746388e-12,3.1423092e-08,5.6129131e-08
0.399947,4.6193425e-12,3.1400754e-08,5.617446e-08
0.399973,4.738289e-12,3.1381153e-08,5.6221304e-08
0.4,4.8228363e-12,3.1362952e-08,5.627313e-08
0.400027,4.8181289e-12,3.1274025e-08,5.6187935e-08
0.400053,4.9764095e-12,3.1259734e-08,5.6232988e-08
0.40008,4.8998467e-12,3.1248154e-08,5.627937e-08
0.400106,5.0424319e-12,3.1211888e-08,5.628905e-08
0.400133,5.2029115e-12,3.1198625e-08,5.6344708e-08
0.40016,5.6782885e-12,3.1184024e-08,5.6401447e-08
0.400186,5.9229892e-12,3.1168475e-08,5.6461471e-08
0.400213,5.3210874e-12,3.1127854e-08,5.6479933e-08
0.400239,5.33203e-12,3.1111033e-08,5.6542649e-08
0.400266,4.7904098e-12,3.1093933e-08,5.6602129e-08
0.400293,5.1185428e-12,3.1071378e-08,5.6653696e-08
0.400319,5.2120969e-12,3.1046282e-08,5.6703788e-08
0.400346,5.1982332e-12,3.1020718e-08,5.6758827e-08
0.400373,4.9243493e-12,3.0994548e-08,5.6815371e-08
0.400399,5.0951412e-12,3.0968066e-08,5.6875921e-08
0.400426,5.3268951e-12,3.0941563e-08,5.69356e-08
0.400452,4.861439e-12,3.0913791e-08,5.7002578e-08
0.400479,4.349677e-12,3.0884804e-08,5.7070384e-08
0.400506,3.880231e-12,3.0854706e-08,5.7142553e-08
0.400532,3.6165564e-12,3.0823108e-08,5.7216248e-08
0.400559,3.7323297e-12,3.0791172e-08,5.7290862e-08
0.400585,4.0600749e-12,3.0759464e-08,5.7363636e-08
0.400612,3.7267022e-12,3.0752371e-08,5.7483349e-08
0.400639,3.9969986e-12,3.0721628e-08,5.7562812e-08
0.400665,3.9716177e-12,3.0715041e-08,5.7689814e-08
0.400692,4.1422888e-12,3.0686226e-08,5.7770776e-08
0.400718,4.1494662e-12,3.0685518e-08,5.7896219e-08
0.400745,4.2457742e-12,3.0661306e-08,5.7978747e-08
0.400772,4.3103315e-12,3.0661367e-08,5.8107272e-08
0.400798,4.6364353e-12,3.066253e-08,5.8240345e-08
0.400825,4.5787676e-12,3.0641401e-08,5.8334234e-08
0.400852,4.3536258e-12,3.0645186e-08,5.8474072e-08
0.400878,4.0868702e-12,3.0658051e-08,5.8613778e-08
0.400905,4.3205651e-12,3.0675995e-08,5.8753109e-08
0.400932,4.1009323e-12,3.0670667e-08,5.8849648e-08
0.400958,4.310495e-12,3.0690452e-08,5.9004678e-08
0.400985,4.3631395e-12,3.0710764e-08,5.9161484e-08
0.401012,4.4751257e-12,3.0730453e-08,5.9318568e-08
0.401038,4.4724911e-12,3.0725681e-08,5.9429895e-08
0.401065,3.8668286e-12,3.074421e-08,5.9595995e-08
0.401092,4.497192e-12,3.0762278e-08,5.9759317e-08
0.401118,4.4981612e-12,3.0755554e-08,5.9871112e-08
0.401145,4.6927889e-12,3.0773021e-08,6.0026805e-08
0.401172,4.741484e-12,3.0775525e-08,6.0134446e-08
0.401198,4.8552496e-12,3.0802929e-08,6.0287315e-08
0.401225,4.9609939e-12,3.0806736e-08,6.0393477e-08
0.401252,4.9538132e-12,3.0815311e-08,6.0508662e-08
0.401279,4.9531759e-12,3.0823457e-08,6.0619258e-08
0.401305,4.9302684e-12,3.0854757e-08,6.0772605e-08
0.401332,4.8463154e-12,3.086088e-08,6.0880818e-08
0.401359,4.7952985e-12,3.0844287e-08,6.0944324e-08
0.401385,4.8466127e-12,3.085279e-08,6.105005e-08
0.401412,5.1059026e-12,3.086144e-08,6.1157151e-08
0.401439,4.8769999e-12,3.0869934e-08,6.1261509e-08
0.401466,4.6943652e-12,3.0878279e-08,6.1363988e-08
0.401492,4.437428e-12,3.0862353e-08,6.1414853e-08
0.401519,4.1604449e-12,3.0870242e-08,6.1524567e-08
0.401546,3.9729721e-12,3.0880881e-08,6.1634945e-08
0.401572,3.8506014e-12,3.0865752e-08,6.1692404e-08
0.401599,4.2239093e-12,3.0871761e-08,6.1792708e-08
0.401626,3.6195947e-12,3.0877434e-08,6.1896545e-08
0.401652,3.5088604e-12,3.0858045e-08,6.1949876e-08
0.401679,3.3192243e-12,3.086221e-08,6.2051029e-08
0.401706,3.2012698e-12,3.0841272e-08,6.2101968e-08
0.401733,3.0929738e-12,3.0844771e-08,6.220111e-08
0.401759,2.9694475e-12,3.0827377e-08,6.2250727e-08
0.401786,2.883908e-12,3.0836665e-08,6.2349784e-08
0.401813,2.885916e-12,3.082092e-08,6.2399561e-08
0.401839,2.9914152e-12,3.0829476e-08,6.2495845e-08
0.401866,2.9038444e-12,3.0813176e-08,6.2539923e-08
0.401893,2.8945669e-12,3.0798089e-08,6.2582891e-08
0.401919,2.6875858e-12,3.0809812e-08,6.2672404e-08
0.401946,2.8750356e-12,3.0797216e-08,6.2712675e-08
0.401972,2.9494849e-12,3.0808509e-08,6.281355e-08
0.401999,3.1038295e-12,3.0796643e-08,6.2862376e-08
0.402026,3.2533594e-12,3.081011e-08,6.2961929e-08
0.402052,3.3303012e-12,3.0799375e-08,6.3014162e-08
0.402079,3.2247506e-12,3.0818024e-08,6.3118498e-08
0.402106,4.1082843e-12,3.0840704e-08,6.3222463e-08
0.402132,4.2405162e-12,3.0840309e-08,6.3274438e-08
0.402159,4.2538901e-12,3.0863989e-08,6.3378635e-08
0.402185,4.194349e-12,3.0868969e-08,6.3438493e-08
0.402212,4.2199036e-12,3.0898239e-08,6.3550388e-08
0.402239,4.4060569e-12,3.0903118e-08,6.3610972e-08
0.402265,4.4912729e-12,3.0935607e-08,6.3718823e-08
0.402292,4.5914392e-12,3.0965567e-08,6.3827455e-08
0.402319,4.7059336e-12,3.0971443e-08,6.3886186e-08
0.402345,4.8462546e-12,3.1002702e-08,6.3995108e-08
0.402372,4.9859672e-12,3.1033066e-08,6.410339e-08
0.402398,5.0124466e-12,3.1037132e-08,6.4163592e-08
0.402425,5.1155271e-12,3.1066307e-08,6.4275517e-08
0.402452,5.2055477e-12,3.1096018e-08,6.43887e-08
0.402478,5.3292781e-12,3.1124956e-08,6.4510005e-08
0.402505,4.4842636e-12,3.1153363e-08,6.4634914e-08
0.402531,5.0428431e-12,3.1156364e-08,6.4709693e-08
0.402558,4.9787408e-12,3.1183772e-08,6.4835779e-08
0.402584,4.943559e-12,3.1211383e-08,6.4961867e-08
0.402611,4.8525247e-12,3.1238401e-08,6.5087976e-08
0.402638,5.4071631e-12,3.1264351e-08,6.5212542e-08
0.402664,5.3595449e-12,3.1287876e-08,6.533414e-08
0.402691,5.0143042e-12,3.1310086e-08,6.5454543e-08
0.402717,4.6267028e-12,3.133008e-08,6.5573676e-08
0.402744,4.219371e-12,3.1349389e-08,6.5690305e-08
0.402771,3.9704476e-12,3.1366795e-08,6.5809063e-08
0.402797,3.8712836e-12,3.1383053e-08,6.5936271e-08
0.402824,3.837656e-12,3.1425858e-08,6.6110378e-08
0.40285,3.9312879e-12,3.1443077e-08,6.623255e-08
0.402877,3.8528128e-12,3.1461825e-08,6.6357862e-08
0.402904,3.9691666e-12,3.1504931e-08,6.6534166e-08
0.40293,4.0206015e-12,3.1521873e-08,6.6657397e-08
0.402957,4.0862608e-12,3.1562694e-08,6.6829605e-08
0.402983,4.1097285e-12,3.1605094e-08,6.7000617e-08
0.40301,4.1185605e-12,3.162225e-08,6.7119231e-08
0.403037,4.2452068e-12,3.166421e-08,6.729193e-08
0.403063,4.2866906e-12,3.1705424e-08,6.746434e-08
0.40309,4.4534928e-12,3.1743538e-08,6.7635173e-08
0.403117,4.5624717e-12,3.1779287e-08,6.7808792e-08
0.403143,4.1234239e-12,3.1788823e-08,6.7923884e-08
0.40317,4.0174635e-12,3.1824803e-08,6.8094998e-08
0.403196,4.1187651e-12,3.1860366e-08,6.8280546e-08
0.403223,4.1650825e-12,3.1896119e-08,6.8466001e-08
0.40325,4.270409e-12,3.1931991e-08,6.8649232e-08
0.403277,4.3050232e-12,3.1967114e-08,6.8834674e-08
0.403303,4.4216123e-12,3.197597e-08,6.8963502e-08
0.40333,3.7158226e-12,3.2009262e-08,6.9141217e-08
0.403357,4.3302793e-12,3.2041317e-08,6.9330274e-08
0.403383,4.4552988e-12,3.2045877e-08,6.9470947e-08
0.40341,4.6735904e-12,3.207542e-08,6.9667741e-08
0.403437,4.7495935e-12,3.2078404e-08,6.9800263e-08
0.403463,4.8425598e-12,3.2103898e-08,6.9978202e-08
0.40349,4.8298618e-12,3.2106807e-08,7.0097933e-08
0.403517,4.8834684e-12,3.2117272e-08,7.0241899e-08
0.403544,4.8578973e-12,3.2127279e-08,7.0395825e-08
0.40357,4.8501555e-12,3.2167646e-08,7.0607822e-08
0.403597,4.7845379e-12,3.2182339e-08,7.0771894e-08
0.403624,4.7535451e-12,3.2199082e-08,7.0927937e-08
0.40365,4.6174287e-12,3.2190224e-08,7.1029659e-08
0.403677,4.5893933e-12,3.2207052e-08,7.1183331e-08
0.403704,4.4581349e-12,3.2222979e-08,7.1343763e-08
0.403731,4.3517765e-12,3.2237671e-08,7.1504508e-08
0.403757,4.2381863e-12,3.2226849e-08,7.1609003e-08
0.403784,4.1383214e-12,3.2245651e-08,7.1768288e-08
0.403811,4.0073227e-12,3.2263276e-08,7.1927673e-08
0.403837,3.8871718e-12,3.2252804e-08,7.2027264e-08
0.403864,3.7420077e-12,3.2265282e-08,7.218973e-08
0.403891,3.5811175e-12,3.2276582e-08,7.2354213e-08
0.403917,3.4423478e-12,3.2263265e-08,7.2461062e-08
0.403944,3.2983724e-12,3.2275333e-08,7.2625783e-08
0.403971,3.1466725e-12,3.2260471e-08,7.2731025e-08
0.403997,3.0217559e-12,3.2270247e-08,7.2892814e-08
0.404024,2.9096772e-12,3.2252709e-08,7.2993288e-08
0.404051,2.8233836e-12,3.2260063e-08,7.3151827e-08
0.404078,2.7594726e-12,3.2240246e-08,7.3250004e-08
0.404104,2.7565462e-12,3.221921e-08,7.3347613e-08
0.404131,2.7207642e-12,3.2224088e-08,7.3502827e-08
0.404157,2.7359576e-12,3.2202189e-08,7.3597498e-08
0.404184,2.7266458e-12,3.2205265e-08,7.3754326e-08
0.404211,2.8057169e-12,3.2182173e-08,7.3851826e-08
0.404237,2.8587566e-12,3.2187414e-08,7.4007797e-08
0.404264,2.9446391e-12,3.2166563e-08,7.4103669e-08
0.404291,3.0174486e-12,3.2171848e-08,7.4257827e-08
0.404317,3.0987354e-12,3.215103e-08,7.4351167e-08
0.404344,3.3240816e-12,3.2155268e-08,7.450109e-08
0.404371,3.5120611e-12,3.2132528e-08,7.4587197e-08
0.404397,3.6335135e-12,3.213449e-08,7.4723818e-08
0.404424,3.7732144e-12,3.2109548e-08,7.4798676e-08
0.40445,3.8922001e-12,3.2109758e-08,7.4934527e-08
0.404477,4.0957022e-12,3.2108342e-08,7.5069164e-08
0.404504,4.2531935e-12,3.2080688e-08,7.5141976e-08
0.40453,4.4557698e-12,3.2082964e-08,7.5269632e-08
0.404557,4.6241489e-12,3.2063201e-08,7.534012e-08
0.404583,4.7294257e-12,3.2068465e-08,7.5474543e-08
0.40461,4.8574989e-12,3.2073819e-08,7.5604746e-08
0.404637,5.0371215e-12,3.2052955e-08,7.5675721e-08
0.404663,5.1194852e-12,3.2057855e-08,7.5806578e-08
0.40469,5.3009286e-12,3.2062497e-08,7.5938778e-08
0.404716,3.8218971e-12,3.2066782e-08,7.6069637e-08
0.404743,4.3267059e-12,3.2044513e-08,7.6136013e-08
0.40477,4.9027649e-12,3.2047921e-08,7.6263655e-08
0.404796,4.8493599e-12,3.2051504e-08,7.6390808e-08
0.404823,4.7925984e-12,3.2053742e-08,7.6517435e-08
0.404849,4.8971606e-12,3.2055748e-08,7.6638747e-08
0.404876,5.1928678e-12,3.2055467e-08,7.6767798e-08
0.404903,4.9360792e-12,3.2054068e-08,7.6894978e-08
0.404929,4.4450112e-12,3.2052641e-08,7.7021467e-08
0.404956,3.9934392e-12,3.2060217e-08,7.7155962e-08
0.404982,3.6072153e-12,3.2067962e-08,7.7287976e-08
0.405009,3.3858064e-12,3.2073551e-08,7.7415223e-08
0.405035,3.3506688e-12,3.2081431e-08,7.7557656e-08
0.405062,3.4901128e-12,3.2086748e-08,7.7708452e-08
0.405089,3.5747089e-12,3.2117479e-08,7.7924066e-08
0.405115,3.6827131e-12,3.2122265e-08,7.8075862e-08
0.405142,3.7596221e-12,3.2153907e-08,7.8293213e-08
0.405168,3.8934764e-12,3.2160837e-08,7.8448136e-08
0.405195,3.8526558e-12,3.2194837e-08,7.867001e-08
0.405222,3.866709e-12,3.2229319e-08,7.889266e-08
0.405248,3.8488162e-12,3.2242663e-08,7.9051831e-08
0.405275,3.9394016e-12,3.2286401e-08,7.9275164e-08
0.405302,3.9235838e-12,3.2331e-08,7.9501647e-08
0.405328,3.9581317e-12,3.2375317e-08,7.9727572e-08
0.405355,3.9646651e-12,3.2392299e-08,7.9898192e-08
0.405381,4.049537e-12,3.2435924e-08,8.0133092e-08
0.405408,3.7999539e-12,3.2480944e-08,8.0367465e-08
0.405435,3.8620291e-12,3.2525689e-08,8.0599925e-08
0.405461,3.9126538e-12,3.257097e-08,8.0834666e-08
0.405488,3.9260468e-12,3.2615713e-08,8.1066591e-08
0.405515,3.9459747e-12,3.2633365e-08,8.1228515e-08
0.405541,4.0655128e-12,3.2677213e-08,8.1455528e-08
0.405568,4.1159854e-12,3.2720993e-08,8.168572e-08
0.405595,3.7401696e-12,3.2764603e-08,8.1910531e-08
0.405622,4.2785255e-12,3.2781594e-08,8.2067024e-08
0.405648,4.5109393e-12,3.2825964e-08,8.2289899e-08
0.405675,4.6751265e-12,3.284433e-08,8.2443878e-08
0.405702,4.4074555e-12,3.2892017e-08,8.2666614e-08
0.405728,4.3970055e-12,3.291347e-08,8.2815816e-08
